"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TFTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME"
"14264",31,2018,88155291136318,4,302,12,13080.1480928584,25,"Bachelor's degree or higher","Male","Asian",NA,"Employer","Employee of a private, for-profit company",42927,"Yes","Yes","Yes",40,515124,"yes","full time"
"14265",21,2018,88155292969518,4,101,12,7234.12061530223,39,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2841,"No","No","No",30,34092,"yes","part time"
"14266",21,2018,88155292980118,4,101,12,9251.20673773739,34,"High School or less","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",6647,"No","No","No",26,79764,"yes","part time"
"14267",21,2018,88155292980118,4,102,12,9251.20673773739,38,"Some college","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",6647,"No","No","No",40,79764,"yes","full time"
"14268",11,2021,88155292988321,1,102,12,10235.8988936131,37,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8549,"Yes","No","No",40,102588,"yes","full time"
"14269",11,2021,88155294501821,1,101,12,3061.14135153391,49,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",68120,"Yes","Yes","No",40,817440,"yes","full time"
"14270",42,2018,88155294506118,4,102,12,5546.42194676309,31,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",13479,"Yes","Yes","Yes",40,161748,"yes","full time"
"14271",42,2018,88155294506118,4,401,12,5142.92867975693,28,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, not-for-profit company",5302,"Yes","Yes","Yes",38,63624,"yes","full time"
"14272",11,2021,88155294512521,1,102,12,2404.71818869339,31,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8667,"Yes","Yes","Yes",40,104004,"yes","full time"
"14273",11,2021,88155294516021,1,101,12,3073.12491890303,41,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4609,"No","No","No",40,55308,"yes","full time"
"14274",11,2018,88155294519818,4,101,12,5976.63264427696,61,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, not-for-profit company",25899,"Yes","Yes","Yes",40,310788,"yes","full time"
"14275",11,2018,88155294519818,4,102,12,5976.63264427696,53,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",25899,"Yes","No","No",40,310788,"yes","full time"
"14276",31,2018,88155298206118,4,101,12,9655.16788666955,43,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2676,"Yes","Yes","Yes",25,32112,"yes","part time"
"14277",41,2018,88168441543118,4,103,12,6470.94656043405,17,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",1799,"No","No","No",32,21588,"no","part time"
"14278",21,2018,88168443869218,4,101,12,8820.30814931973,36,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14108,"Yes","Yes","Yes",40,169296,"yes","full time"
"14279",11,2018,88168447243118,4,102,12,4991.27917753114,65,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7433,"No","No","No",24,89196,"yes","part time"
"14280",11,2018,88168447299418,4,101,12,4605.84251291581,42,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",1969,"Yes","Yes","No",40,23628,"yes","full time"
"14281",42,2018,88168461069218,4,103,12,15737.3785498486,38,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2179,"No","No","No",40,26148,"yes","full time"
"14282",11,2018,88168461099418,4,101,12,1713.67154430885,85,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4032,"No","No","No",24,48384,"no","part time"
"14283",11,2018,88168461099418,4,201,12,2343.15598555605,49,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4032,"No","No","No",23,48384,"yes","part time"
"14284",11,2018,88168802169518,4,103,12,11260.9636653652,51,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7615,"No","No","No",30,91380,"yes","part time"
"14285",11,2021,88168805716121,1,101,12,4863.85813761207,31,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",79149,"No","No","No",40,949788,"yes","full time"
"14286",11,2020,88168809831020,2,102,12,5021.29883161039,59,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7320,"Yes","No","No",50,87840,"yes","full time"
"14287",11,2021,88168809850521,1,101,12,3288.39687629313,49,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, not-for-profit company",15091,"Yes","Yes","No",40,181092,"yes","full time"
"14288",11,2021,88168809850521,1,102,12,3288.39687629313,53,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, not-for-profit company",15091,"Yes","Yes","No",40,181092,"yes","full time"
"14289",11,2020,88168809851020,2,101,12,4415.69890765829,58,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5887,"Yes","Yes","Yes",40,70644,"yes","full time"
"14290",11,2018,88168809868818,4,103,12,3164.62495412774,56,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, not-for-profit company",8142,"Yes","Yes","Yes",38,97704,"yes","full time"
"14291",11,2021,88168809876221,1,101,12,4427.09741274416,52,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",31145,"Yes","Yes","No",40,373740,"yes","full time"
"14292",11,2021,88168809876221,1,102,12,4427.09741274416,50,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",31145,"Yes","No","No",40,373740,"yes","full time"
"14293",11,2018,88168810156518,4,101,12,4254.65977185452,50,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",10959,"Yes","Yes","Yes",66,131508,"yes","full time"
"14294",11,2018,88168810156518,4,102,12,4127.46492838321,55,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",65231,"Yes","Yes","Yes",40,782772,"yes","full time"
"14295",31,2018,88168810156518,4,103,12,2987.75310047102,17,"High School or less","Female","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",24442,"No","No","No",30,293304,"no","part time"
"14296",11,2018,88168812663218,4,101,12,9602.82183824424,43,"Some college","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",10918,"Yes","Yes","No",53,131016,"yes","full time"
"14297",11,2018,88168817276218,4,101,12,8333.75089001231,56,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",12331,"Yes","Yes","Yes",48,147972,"yes","full time"
"14298",11,2018,88168827434818,4,301,12,5732.19705385213,60,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3521,"No","No","No",66,42252,"yes","full time"
"14299",11,2018,88168827479718,4,103,12,12157.337019729,25,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",32211,"No","No","No",20,386532,"yes","part time"
"14300",11,2018,88168827480118,4,102,12,5188.37883012196,75,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",20787,"No","No","No",5,249444,"no","part time"
"14301",11,2018,88168834216118,4,101,12,4475.1626603372,53,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4221,"No","No","No",40,50652,"yes","full time"
"14302",11,2020,88168834216120,2,101,12,7784.04138036334,46,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",8158,"No","No","No",40,97896,"yes","full time"
"14303",11,2018,88168834224618,4,102,12,4511.83048744283,70,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14267,"No","No","No",48,171204,"no","full time"
"14304",11,2018,88168834224618,4,104,12,7691.24060939793,23,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14267,"No","No","No",2,171204,"yes","part time"
"14305",11,2018,88168834231018,4,101,12,4977.84265231276,54,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",13068,"Yes","No","No",45,156816,"yes","full time"
"14306",11,2021,88168834231021,1,101,12,4591.63857811499,38,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",13222,"No","No","No",40,158664,"yes","full time"
"14307",11,2021,88168834231021,1,102,12,4591.63857811499,53,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",13222,"No","No","No",40,158664,"yes","full time"
"14308",11,2018,88168834251018,4,101,12,19754.2150392365,33,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9953,"Yes","Yes","Yes",40,119436,"yes","full time"
"14309",11,2020,88168834256520,2,102,12,7292.19152893096,58,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",13660,"Yes","Yes","Yes",40,163920,"yes","full time"
"14310",11,2018,88168850019818,4,102,12,7479.30936154959,46,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",40,"No","No","No",20,480,"yes","part time"
"14311",11,2020,88168850116120,2,103,12,10303.178472448,25,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2963,"No","No","No",30,35556,"yes","part time"
"14312",11,2018,88168850124618,4,101,12,8458.79670617211,52,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, not-for-profit company",20440,"Yes","Yes","No",32,245280,"yes","part time"
"14313",11,2018,88168850124618,4,102,12,8458.79670617211,50,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",20440,"Yes","No","No",50,245280,"yes","full time"
"14314",11,2018,88168850156518,4,104,12,2492.36852643155,34,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11900,"No","No","No",40,142800,"yes","full time"
"14315",11,2018,88168850156518,4,401,12,2839.74278218222,18,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11900,"No","No","No",25,142800,"yes","part time"
"14316",11,2018,88168858816118,4,101,12,3139.52261564628,56,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",20644,"Yes","Yes","Yes",40,247728,"yes","full time"
"14317",11,2018,88168858816118,4,102,12,3139.52261564628,63,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",20644,"No","No","No",40,247728,"yes","full time"
"14318",11,2018,88168858824618,4,101,12,5132.79415368597,62,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",15677,"Yes","Yes","No",40,188124,"yes","full time"
"14319",11,2018,88168858831018,4,101,12,3562.69246453818,45,"Bachelor's degree or higher","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",12068,"Yes","Yes","No",50,144816,"yes","full time"
"14320",11,2018,88168858831018,4,102,12,3562.69246453818,42,"Bachelor's degree or higher","Female","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",12068,"Yes","Yes","No",45,144816,"yes","full time"
"14321",11,2018,88168858850518,4,401,12,3549.52889396705,39,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",10913,"Yes","Yes","Yes",40,130956,"yes","full time"
